,서비스번호,서비스명,판매자,서비스가격,평점,대분류,판매수,value_nouns,소분류,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원
2620,6196.0,지도 등록 및 예약해 드립니다.,Flutter,80000.0,0.0,기타,8,"[""'지도'"", ""'등록'"", ""'예약'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2624,6200.0,워닝 유해사이트 차단해제해 드립니다,리눅스웨어,1000000.0,0.0,기타,1,"[""'워닝'"", ""'유해사이트'"", ""'차단해제'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2642,6219.0,방탈출 행사 박물관 등의 장치 만들어 드립니다.,임베디드펌웨어개발,500000.0,0.0,기타,44,"['방탈출', '행사', '박물관', '장치']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2652,6230.0,가벼운 랜딩사이트 제작해드립니다,새벽디자인,220000.0,0.0,프로그래밍,1,"[""'랜딩사이트'"", ""'제작'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2676,6254.0,내가 색칠한 그림이 현실에 나타나게 해 드립니다.,THEBOMENET,5000000.0,0.0,기타,1,"[""'그림'"", ""'현실'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2698,6277.0,최선을다하여스마트폰 어플리케이션을 만들어 드립니다.,파디오,5000000.0,0.0,기타,3,"['주요 명사: 스마트폰', '어플리케이션']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2703,6282.0,단기채용 및프리랜서를 찾아 드립니다.,프리랜서모집,1000000.0,0.0,기타,5,"[""'단기채용'"", ""'프리랜서'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2709,6295.0,창업 아이디어 시제품 제작 제품화해 드립니다.,헬스올,2500000.0,0.0,프로그래밍,2,"['창업', '아이디어', '시제품', '제작', '제품화']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2720,6323.0,디스코드 봇을 제작 해드립니다.,TNIX,99000.0,0.0,프로그래밍,1,"[""'디스코드'"", ""'봇'"", ""'제작'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2727,6330.0,이더리움체인 NFT 계약 및 제작,oRES,80000.0,0.0,프로그래밍,5,"['이더리움체인', 'NFT', '계약', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2728,6331.0,Public Cloud 기술지원 드립니다.,이지컴아이앤씨,300000.0,0.0,프로그래밍,10,"[""'Public Cloud'"", ""'기술지원'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2732,6336.0,클라우드 서비스 구축해 드립니다.,BurD,100000.0,0.0,기타,7,"[""'클라우드'"", ""'서비스'"", ""'구축'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2743,6347.0,노코드 툴을 활용한 MVP 서비스 만들기,아이디어컨설턴트,300000.0,0.0,기타,11,"['노코드', '툴', 'MVP', '서비스']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2749,6354.0,웹 푸시 서비스를 제작해 드립니다.,DevManagerDan,2000000.0,0.0,홈페이지,1,"[""'웹 푸시 서비스'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2766,6374.0,기업 전화 시스템을 구축해 드립니다.,기분좋은흥을만드는얼쑤팩토리,3000000.0,0.0,기타,1,"[""'기업'"", ""'전화'"", ""'시스템'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2768,6376.0,간편하게 시작하는 온라인 스토어 세팅 및 제작해 드립니다.,worldiz,330000.0,0.0,프로그래밍,2,"['주요 명사: 온라인 스토어', '세팅', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2772,6380.0,MBTI 및 예약테스트 및 심리테스트 제작해 드립니다.,디자인스튜디오래스,1200000.0,0.0,프로그래밍,7,"['MBTI', '예약테스트', '심리테스트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2791,6404.0,"아임웹 PDF파일 다운로드 말고, 웹뷰어로 연결 해 드립니다.",공명법사,33000.0,0.0,홈페이지,4,"[""'아임웹'"", ""'PDF파일'"", ""'다운로드'"", ""'웹뷰어'"", ""'연결'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2801,6414.0,고객에 니즈에 맞는 맞춤형 웹 사이트 제작해드리겠습니다,CARRYIT,300000.0,0.0,홈페이지,5,"['고객', '니즈', '맞춤형', '웹 사이트', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2805,6418.0,Klaytn기반 NFT 스마트 컨트랙트 제작해 드립니다.,Botbinoo,550000.0,0.0,프로그래밍,3,"['주요 명사: Klaytn', 'NFT', '스마트 컨트랙트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2814,6433.0,"소방 성능위주설계를 위한 화재, 피난 시뮬레이션",슬기로운사과,2000000.0,0.0,기타,4,"['주요 명사: 소방', '성능위주설계', '화재', '피난', '시뮬레이션']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2828,6447.0,flask를 이용한 api서비스 구성,kapdolli,1000000.0,0.0,기타,12,"['주요 명사: flask', 'api서비스', '구성']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2831,6450.0,로블록스 메타버스 '팔삼씨유니버스' 월드/맵/체험 구축,팔삼씨유니버스,4900000.0,0.0,기타,6,"['로블록스', '메타버스', '팔삼씨유니버스', '월드', '맵', '체험', '구축']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2838,6459.0,AWS 인프라 구축 해드립니다.,행복한프로그램,30000.0,0.0,기타,11,"[""'AWS'"", ""'인프라'"", ""'구축'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2845,6466.0,Django 웹 사이트 만들어 드립니다,Mojangcam,5000.0,0.0,홈페이지,1,"['주요 명사: Django', '웹 사이트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2852,6473.0,TOP BDS 아파트부동산 거래가/거래량 드립니다.,유민에브리띵,10000.0,0.0,기타,2,"['주요 명사: ""TOP""', '""BDS""', '""아파트""', '""부동산""', '""거래가""', '""거래량""']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2854,6484.0,보기만 해도 눈이 즐거운 애드센스 블로그를 만들어 드립니다.,웹핏,300000.0,0.0,기타,9,"['애드센스', '블로그']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2858,6488.0,기술중심의 백서 및 황서 제작해드립니다.,아틀란기획,850000.0,0.0,프로그래밍,1,"[""'기술'"", ""'백서'"", ""'황서'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2860,6494.0,대화형 이러닝 동영상 강의 플레이어를 설치해 드립니다.,공부나라,380000.0,0.0,기타,3,"['주요 명사: 대화형', '이러닝', '동영상', '강의', '플레이어']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
